4	drug	O
4	absorption	O
4	profiles	O
4	were	O
4	compared	O
4	for	O
4	micro	O
4	##cid	O
4	s	O
4	##r	O
4	and	O
4	formulation	O
4	f	O
4	##3	O
4	using	O
4	the	O
4	cumulative	B-PK
4	fraction	I-PK
4	of	I-PK
4	the	I-PK
4	drug	I-PK
4	absorbed	I-PK
4	in	O
4	v	O
4	##ivo	O
4	against	O
4	cumulative	B-PK
4	fraction	I-PK
4	of	I-PK
4	the	I-PK
4	drug	I-PK
4	dissolved	I-PK
4	in	O
4	v	O
4	##it	O
4	##ro	O
4	up	O
4	to	O
4	8	O
4	h	O
4	.	O
4	from	O
4	the	O
4	study	O
4	it	O
4	was	O
4	noticed	O
4	that	O
4	both	O
4	products	O
4	showed	O
4	an	O
4	adequate	O
4	correlation	O
4	.	O
4	[SEP]	O
5	[CLS]	O
5	currently	O
5	accepted	O
5	criteria	O
5	in	O
5	the	O
5	us	O
5	for	O
5	bio	O
5	##e	O
5	##qui	O
5	##valence	O
5	for	O
5	most	O
5	dos	O
5	##age	O
5	forms	O
5	require	O
5	that	O
5	the	O
5	mean	O
5	p	O
5	##har	O
5	##ma	O
5	##co	O
5	##kin	O
5	##etic	O
5	parameters	O
5	of	O
5	the	O
5	test	O
5	dos	O
5	##age	O
5	forms	O
5	should	O
5	be	O
5	within	O
5	80	O
5	–	O
5	120	O
5	%	O
5	of	O
5	the	O
5	reference	O
5	dos	O
5	##age	O
5	form	O
5	using	O
5	90	O
5	%	O
5	confidence	O
5	interval	O
5	.	O
5	[SEP]	O
6	[CLS]	O
6	the	O
6	observed	O
6	mean	O
6	au	B-PK
6	##c	I-PK
6	##0	I-PK
6	–	I-PK
6	∞	I-PK
6	##val	O
6	##ues	O
6	for	O
6	micro	O
6	##cid	O
6	s	O
6	##r	O
6	and	O
6	formulation	O
6	f	O
6	##3	O
6	were	O
6	126	O
6	##32	O
6	±	O
6	132	O
6	.	O
6	12	O
6	ng	O
6	/	O
6	m	O
6	##l	O
6	.	O
6	h	O
6	##−	O
6	##1	O
6	and	O
6	124	O
6	##5	O
6	##2	O
6	±	O
6	96	O
6	.	O
6	32	O
6	ng	O
6	/	O
6	m	O
6	##l	O
6	.	O
6	h	O
6	##−	O
6	##1	O
6	which	O
6	does	O
6	not	O
6	show	O
6	any	O
6	significant	O
6	statistical	O
6	difference	O
6	between	O
6	the	O
6	products	O
6	.	O
6	[SEP]	O
7	[CLS]	O
7	however	O
7	,	O
7	rapid	B-PK
7	##mu	I-PK
7	##co	I-PK
7	##ci	I-PK
7	##lia	I-PK
7	##ry	I-PK
7	clearance	I-PK
7	in	O
7	nasal	O
7	cavity	O
7	is	O
7	a	O
7	major	O
7	h	O
7	##ur	O
7	##dle	O
7	.	O
7	[SEP]	O
8	[CLS]	O
8	the	O
8	total	B-PK
8	area	I-PK
8	under	I-PK
8	the	I-PK
8	curve	I-PK
8	(	I-PK
8	au	I-PK
8	##c	I-PK
8	)	I-PK
8	of	O
8	the	O
8	serum	O
8	concentration	O
8	of	O
8	25	O
8	(	O
8	oh	O
8	)	O
8	d	O
8	up	O
8	to	O
8	day	O
8	28	O
8	[SEP]	O
9	[CLS]	O
9	a	O
9	one	O
9	-	O
9	compartment	O
9	model	O
9	with	O
9	an	O
9	absorption	B-PK
9	la	I-PK
9	##g	I-PK
9	-	I-PK
9	time	I-PK
9	(	I-PK
9	t	I-PK
9	##lag	I-PK
9	)	I-PK
9	best	O
9	described	O
9	the	O
9	data	O
9	.	O
9	[SEP]	O
10	[CLS]	O
10	the	O
10	final	O
10	model	O
10	included	O
10	age	O
10	(	O
10	adult	O
10	;	O
10	aged	O
10	)	O
10	on	O
10	apparent	B-PK
10	volume	I-PK
10	of	I-PK
10	distribution	I-PK
10	(	I-PK
10	v	I-PK
10	##d	I-PK
10	/	I-PK
10	f	I-PK
10	)	I-PK
10	,	O
10	apparent	B-PK
10	elimination	I-PK
10	rate	I-PK
10	(	I-PK
10	k	I-PK
10	##e	I-PK
10	/	I-PK
10	f	I-PK
10	)	I-PK
10	,	O
10	and	O
10	t	B-PK
10	##lag	I-PK
10	;	O
10	sex	O
10	(	O
10	female	O
10	;	O
10	male	O
10	)	O
10	on	O
10	k	B-PK
10	##e	I-PK
10	/	I-PK
10	f	I-PK
10	,	O
10	and	O
10	breed	O
10	(	O
10	be	O
10	##ag	O
10	##le	O
10	;	O
10	mixed	O
10	-	O
10	breed	O
10	)	O
10	on	O
10	v	B-PK
10	##d	I-PK
10	/	I-PK
10	f	I-PK
10	.	O
10	addition	O
10	of	O
10	the	O
10	co	O
10	##var	O
10	##iate	O
10	##s	O
10	to	O
10	the	O
10	model	O
10	explained	O
10	78	O
10	%	O
10	of	O
10	the	O
10	inter	O
10	##ind	O
10	##iv	O
10	##idal	O
10	var	O
10	##iability	O
10	(	O
10	ii	O
10	##v	O
10	)	O
10	in	O
10	v	B-PK
10	##d	I-PK
10	/	I-PK
10	f	I-PK
10	,	O
10	36	O
10	%	O
10	in	O
10	k	B-PK
10	##e	I-PK
10	/	I-PK
10	f	I-PK
10	,	O
10	and	O
10	24	O
10	%	O
10	in	O
10	t	B-PK
10	##lag	I-PK
10	,	O
10	respectively	O
10	.	O
10	[SEP]	O
11	[CLS]	O
11	the	O
11	recovery	O
11	rates	O
11	of	O
11	different	O
11	groups	O
11	were	O
11	similar	O
11	,	O
11	which	O
11	indicated	O
11	that	O
11	there	O
11	was	O
11	no	O
11	relationship	O
11	between	O
11	concentration	O
11	and	O
11	recovery	O
11	(	O
11	table	O
11	3	O
11	)	O
11	.	O
11	[SEP]	O
12	[CLS]	O
12	t	B-PK
12	##lag	I-PK
12	was	O
12	longer	O
12	,	O
12	whereas	O
12	v	B-PK
12	##d	I-PK
12	/	I-PK
12	f	I-PK
12	and	O
12	k	B-PK
12	##e	I-PK
12	/	I-PK
12	f	I-PK
12	were	O
12	lower	O
12	in	O
12	aged	O
12	compared	O
12	to	O
12	adult	O
12	animals	O
12	;	O
12	in	O
12	female	O
12	aged	O
12	dogs	O
12	k	B-PK
12	##e	I-PK
12	/	I-PK
12	f	I-PK
12	was	O
12	lower	O
12	than	O
12	in	O
12	male	O
12	aged	O
12	dogs	O
12	;	O
12	however	O
12	,	O
12	the	O
12	differences	O
12	were	O
12	of	O
12	low	O
12	magnitude	O
12	.	O
12	[SEP]	O
13	[CLS]	O
13	this	O
13	study	O
13	was	O
13	conducted	O
13	in	O
13	order	O
13	to	O
13	character	O
13	##ize	O
13	the	O
13	p	O
13	##har	O
13	##ma	O
13	##co	O
13	##kin	O
13	##etics	O
13	of	O
13	oral	O
13	##ly	O
13	administered	O
13	c	O
13	##ep	O
13	##hale	O
13	##xin	O
13	to	O
13	healthy	O
13	adult	O
13	and	O
13	aged	O
13	dogs	O
13	,	O
13	using	O
13	a	O
13	population	O
13	p	O
13	##har	O
13	##ma	O
13	##co	O
13	##kin	O
13	##etic	O
13	approach	O
13	.	O
13	[SEP]	O
14	[CLS]	O
14	different	O
14	disposition	O
14	of	O
14	c	O
14	##ep	O
14	##hale	O
14	##xin	O
14	may	O
14	be	O
14	expected	O
14	in	O
14	aged	O
14	dogs	O
14	.	O
14	[SEP]	O
15	[CLS]	O
15	finally	O
15	,	O
15	the	O
15	average	O
15	fluorescent	O
15	-	O
15	counts	O
15	in	O
15	each	O
15	experiment	O
15	were	O
15	compared	O
15	with	O
15	non	O
15	-	O
15	trans	O
15	##fected	O
15	cells	O
15	.	O
15	[SEP]	O
16	[CLS]	O
16	when	O
16	the	O
16	per	O
16	##fusion	O
16	rate	O
16	was	O
16	1	O
16	.	O
16	5	O
16	μ	O
16	##l	O
16	/	O
16	min	O
16	,	O
16	the	O
16	average	O
16	recover	O
16	##ies	O
16	measured	O
16	by	O
16	in	O
16	##cre	O
16	##ment	O
16	and	O
16	de	O
16	##cre	O
16	##ment	O
16	method	O
16	were	O
16	47	O
16	.	O
16	22	O
16	##±	O
16	##1	O
16	.	O
16	97	O
16	%	O
16	and	O
16	49	O
16	.	O
16	48	O
16	##±	O
16	##2	O
16	.	O
16	25	O
16	%	O
16	,	O
16	respectively	O
16	.	O
16	[SEP]	O
17	[CLS]	O
17	two	O
17	hundred	O
17	and	O
17	eighty	O
17	-	O
17	six	O
17	c	O
17	##ep	O
17	##hale	O
17	##xin	O
17	plasma	O
17	concentrations	O
17	obtained	O
17	from	O
17	previous	O
17	p	O
17	##har	O
17	##ma	O
17	##co	O
17	##kin	O
17	##etic	O
17	studies	O
17	were	O
17	used	O
17	.	O
17	[SEP]	O
18	[CLS]	O
18	after	O
18	a	O
18	wash	O
18	##out	O
18	period	O
18	of	O
18	1	O
18	week	O
18	,	O
18	the	O
18	next	O
18	cycle	O
18	of	O
18	administration	O
18	was	O
18	carried	O
18	out	O
18	.	O
18	[SEP]	O
19	[CLS]	O
19	each	O
19	of	O
19	the	O
19	les	O
19	##ion	O
19	r	O
19	##oi	O
19	’	O
19	s	O
19	and	O
19	background	O
19	r	O
19	##oi	O
19	’	O
19	s	O
19	mean	O
19	counts	O
19	were	O
19	used	O
19	as	O
19	p	O
19	##ois	O
19	##son	O
19	distribution	O
19	mean	O
19	values	O
19	.	O
19	[SEP]	O
20	[CLS]	O
20	the	O
20	e	O
20	##ff	O
20	##lux	O
20	transfer	B-PK
20	constant	I-PK
20	k	I-PK
20	##out	I-PK
20	was	O
20	calculated	O
20	as	O
20	0	O
20	.	O
20	05	O
20	min	O
20	##−	O
20	##1	O
20	,	O
20	equal	O
20	to	O
20	t	B-PK
20	##1	I-PK
20	/	I-PK
20	2	I-PK
20	,	I-PK
20	brain	I-PK
20	of	O
20	13	O
20	.	O
20	8	O
20	min	O
20	.	O
20	[SEP]	O
21	[CLS]	O
21	a	O
21	two	O
21	-	O
21	part	O
21	,	O
21	phase	O
21	i	O
21	,	O
21	random	O
21	##ized	O
21	,	O
21	five	O
21	-	O
21	period	O
21	crossover	O
21	trial	O
21	in	O
21	healthy	O
21	adults	O
21	(	O
21	aged	O
21	18	O
21	–	O
21	55	O
21	years	O
21	)	O
21	was	O
21	conducted	O
21	to	O
21	determine	O
21	the	O
21	dose	O
21	-	O
21	proportional	O
21	##ity	O
21	of	O
21	five	O
21	doses	O
21	of	O
21	f	O
21	##ent	O
21	##any	O
21	##l	O
21	sub	O
21	##ling	O
21	##ual	O
21	spray	O
21	(	O
21	100	O
21	,	O
21	200	O
21	,	O
21	400	O
21	,	O
21	600	O
21	,	O
21	and	O
21	800	O
21	μ	O
21	##g	O
21	)	O
21	under	O
21	fast	O
21	##ed	O
21	conditions	O
21	(	O
21	part	O
21	a	O
21	)	O
21	,	O
21	and	O
21	determine	O
21	the	O
21	effects	O
21	of	O
21	temperature	O
21	and	O
21	p	O
21	##h	O
21	in	O
21	the	O
21	oral	O
21	cavity	O
21	on	O
21	the	O
21	bio	B-PK
21	##ava	I-PK
21	##ila	I-PK
21	##bility	I-PK
21	of	O
21	f	O
21	##ent	O
21	##any	O
21	##l	O
21	after	O
21	administration	O
21	of	O
21	f	O
21	##ent	O
21	##any	O
21	##l	O
21	sub	O
21	##ling	O
21	##ual	O
21	spray	O
21	200	O
21	μ	O
21	##g	O
21	(	O
21	part	O
21	b	O
21	)	O
21	.	O
21	55	O
21	a	O
21	total	O
21	of	O
21	53	O
21	subjects	O
21	(	O
21	38	O
21	female	O
21	,	O
21	15	O
21	male	O
21	)	O
21	were	O
21	enrolled	O
21	in	O
21	part	O
21	a	O
21	and	O
21	14	O
21	subjects	O
21	(	O
21	3	O
21	female	O
21	,	O
21	11	O
21	male	O
21	)	O
21	were	O
21	enrolled	O
21	in	O
21	part	O
21	b	O
21	.	O
21	subjects	O
21	withdrew	O
21	due	O
21	to	O
21	positive	O
21	urine	O
21	drug	O
21	screen	O
21	(	O
21	n	O
21	=	O
21	2	O
21	)	O
21	,	O
21	positive	O
21	urine	O
21	alcohol	O
21	screen	O
21	(	O
21	n	O
21	=	O
21	1	O
21	)	O
21	,	O
21	and	O
21	withdrawal	O
21	of	O
21	consent	O
21	(	O
21	n	O
21	=	O
21	9	O
21	)	O
21	.	O
21	[SEP]	O
22	[CLS]	O
22	the	O
22	reliability	O
22	of	O
22	the	O
22	ex	O
22	##po	O
22	##nent	O
22	##ial	O
22	fitting	O
22	procedure	O
22	for	O
22	half	B-PK
22	-	I-PK
22	life	I-PK
22	calculations	O
22	was	O
22	assessed	O
22	using	O
22	mon	O
22	##te	O
22	car	O
22	##lo	O
22	simulation	O
22	of	O
22	error	O
22	propagation	O
22	.	O
22	[SEP]	O
23	[CLS]	O
23	a	B-PK
23	##0	I-PK
23	and	O
23	t	B-PK
23	##1	I-PK
23	/	I-PK
23	2	I-PK
23	values	O
23	were	O
23	fitted	O
23	for	O
23	every	O
23	time	O
23	series	O
23	,	O
23	and	O
23	mean	O
23	and	O
23	standard	O
23	de	O
23	##viation	O
23	##s	O
23	of	O
23	the	O
23	fitted	O
23	parameters	O
23	were	O
23	calculated	O
23	.	O
23	[SEP]	O
24	[CLS]	O
24	[UNK]	O
24	the	O
24	p	O
24	##k	O
24	model	O
24	predict	O
24	##s	O
24	the	O
24	concentrations	O
24	of	O
24	l	O
24	##y	O
24	##25	O
24	##10	O
24	##9	O
24	##24	O
24	for	O
24	various	O
24	doses	O
24	of	O
24	the	O
24	drug	O
24	.	O
24	[SEP]	O
25	[CLS]	O
25	the	O
25	p	O
25	##k	O
25	/	O
25	p	O
25	##d	O
25	model	O
25	predict	O
25	##s	O
25	the	O
25	c	O
25	##d	O
25	##34	O
25	+	O
25	cell	O
25	response	O
25	to	O
25	repeated	O
25	l	O
25	##y	O
25	##25	O
25	##10	O
25	##9	O
25	##24	O
25	dos	O
25	##ing	O
25	.	O
25	[SEP]	O
26	[CLS]	O
26	sample	O
26	size	O
26	was	O
26	the	O
26	size	O
26	of	O
26	the	O
26	respective	O
26	r	O
26	##oi	O
26	.	O
26	[SEP]	O
27	[CLS]	O
27	the	O
27	a	O
27	##ero	O
27	##si	O
27	##l	O
27	suspension	O
27	thus	O
27	obtained	O
27	was	O
27	freeze	O
27	dried	O
27	to	O
27	remove	O
27	water	O
27	by	O
27	sub	O
27	##lim	O
27	##ation	O
27	methods	O
27	.	O
27	[SEP]	O
28	[CLS]	O
28	10	O
28	,	O
28	000	O
28	random	O
28	numbers	O
28	for	O
28	all	O
28	three	O
28	imaging	O
28	time	O
28	points	O
28	were	O
28	generated	O
28	,	O
28	and	O
28	le	O
28	##ven	O
28	##berg	O
28	-	O
28	ma	O
28	##r	O
28	##qua	O
28	##rd	O
28	##t	O
28	non	O
28	##linear	O
28	fit	O
28	was	O
28	performed	O
28	for	O
28	all	O
28	10	O
28	,	O
28	000	O
28	time	O
28	series	O
28	generated	O
28	.	O
28	[SEP]	O
29	[CLS]	O
29	the	O
29	micro	O
29	##em	O
29	##ul	O
29	##sion	O
29	containing	O
29	solid	O
29	ads	O
29	##or	O
29	##bent	O
29	was	O
29	prepared	O
29	as	O
29	described	O
29	in	O
29	spray	O
29	drying	O
29	method	O
29	.	O
29	[SEP]	O
30	[CLS]	O
30	this	O
30	allowed	O
30	us	O
30	to	O
30	assess	O
30	the	O
30	reliability	O
30	of	O
30	the	O
30	a	B-PK
30	##0	I-PK
30	and	O
30	t	B-PK
30	##1	I-PK
30	/	I-PK
30	2	I-PK
30	values	O
30	.	O
30	[SEP]	O
31	[CLS]	O
31	choosing	O
31	op	O
31	##ti	O
31	##mum	O
31	imaging	O
31	times	O
31	,	O
31	as	O
31	stated	O
31	above	O
31	,	O
31	will	O
31	provide	O
31	more	O
31	reliable	O
31	a	B-PK
31	##0	I-PK
31	and	O
31	t	B-PK
31	##1	I-PK
31	/	I-PK
31	2	I-PK
31	data	O
31	.	O
31	[SEP]	O
32	[CLS]	O
32	the	O
32	study	O
32	was	O
32	designed	O
32	as	O
32	a	O
32	single	O
32	‐	O
32	center	O
32	,	O
32	5	O
32	‐	O
32	part	O
32	study	O
32	in	O
32	healthy	O
32	subjects	O
32	to	O
32	compare	O
32	the	O
32	bio	B-PK
32	##ava	I-PK
32	##ila	I-PK
32	##bility	I-PK
32	of	O
32	single	O
32	and	O
32	multiple	O
32	doses	O
32	of	O
32	the	O
32	up	O
32	##ada	O
32	##ci	O
32	##tin	O
32	##ib	O
32	er	O
32	formulation	O
32	with	O
32	the	O
32	i	O
32	##r	O
32	formulation	O
32	under	O
32	fast	O
32	##ing	O
32	conditions	O
32	,	O
32	to	O
32	evaluate	O
32	the	O
32	p	O
32	##har	O
32	##ma	O
32	##co	O
32	##kin	O
32	##etics	O
32	,	O
32	safety	O
32	,	O
32	and	O
32	to	O
32	##ler	O
32	##ability	O
32	of	O
32	multiple	O
32	doses	O
32	of	O
32	the	O
32	er	O
32	formulation	O
32	,	O
32	and	O
32	to	O
32	assess	O
32	the	O
32	effect	O
32	of	O
32	a	O
32	high	O
32	‐	O
32	fat	O
32	meal	O
32	on	O
32	the	O
32	p	O
32	##har	O
32	##ma	O
32	##co	O
32	##kin	O
32	##etics	O
32	of	O
32	the	O
32	er	O
32	formulation	O
32	.	O
32	[SEP]	O
33	[CLS]	O
33	geometric	O
33	mean	O
33	f	O
33	##xi	O
33	##ii	O
33	t	B-PK
33	##rough	I-PK
33	level	I-PK
33	was	O
33	0	O
33	.	O
33	17	O
33	i	O
33	##u	O
33	/	O
33	m	O
33	##l	O
33	.	O
33	geometric	O
33	terminal	B-PK
33	half	I-PK
33	-	I-PK
33	life	I-PK
33	was	O
33	13	O
33	.	O
33	7	O
33	days	O
33	.	O
33	[SEP]	O
34	[CLS]	O
34	sixty	O
34	patients	O
34	were	O
34	exposed	O
34	to	O
34	r	O
34	##f	O
34	##xi	O
34	##ii	O
34	-	O
34	a	O
34	##2	O
34	;	O
34	their	O
34	median	O
34	age	O
34	was	O
34	26	O
34	.	O
34	0	O
34	years	O
34	(	O
34	range	O
34	:	O
34	7	O
34	.	O
34	0	O
34	–	O
34	77	O
34	.	O
34	0	O
34	)	O
34	.	O
34	[SEP]	O
35	[CLS]	O
35	the	O
35	precision	O
35	(	O
35	c	O
35	##v	O
35	%	O
35	)	O
35	did	O
35	not	O
35	exceed	O
35	20	O
35	%	O
35	for	O
35	ll	O
35	##o	O
35	##q	O
35	and	O
35	15	O
35	%	O
35	for	O
35	the	O
35	other	O
35	concentrations	O
35	,	O
35	which	O
35	prove	O
35	the	O
35	close	O
35	##ness	O
35	of	O
35	the	O
35	measurements	O
35	.	O
35	[SEP]	O
36	[CLS]	O
36	the	O
36	quality	O
36	of	O
36	images	O
36	was	O
36	assessed	O
36	using	O
36	a	O
36	3	O
36	-	O
36	point	O
36	scale	O
36	(	O
36	poor	O
36	,	O
36	fair	O
36	,	O
36	and	O
36	good	O
36	)	O
36	.	O
36	[SEP]	O
37	[CLS]	O
37	re	O
37	##comb	O
37	##ina	O
37	##nt	O
37	factor	O
37	x	O
37	##ii	O
37	##i	O
37	-	O
37	a	O
37	##2	O
37	(	O
37	r	O
37	##f	O
37	##xi	O
37	##ii	O
37	-	O
37	a	O
37	##2	O
37	)	O
37	was	O
37	developed	O
37	for	O
37	prop	O
37	##hyl	O
37	##ax	O
37	##is	O
37	and	O
37	treatment	O
37	of	O
37	bleed	O
37	##s	O
37	in	O
37	patients	O
37	with	O
37	con	O
37	##gen	O
37	##ital	O
37	f	O
37	##xi	O
37	##ii	O
37	a	O
37	-	O
37	subunit	O
37	deficiency	O
37	.	O
37	[SEP]	O
38	[CLS]	O
38	a	O
38	##gi	O
38	##lent	O
38	bond	O
38	el	O
38	##ute	O
38	c	O
38	##18	O
38	,	O
38	50	O
38	mg	O
38	per	O
38	1	O
38	m	O
38	##l	O
38	cartridges	O
38	were	O
38	from	O
38	a	O
38	##gi	O
38	##lent	O
38	(	O
38	sa	O
38	##nta	O
38	c	O
38	##lar	O
38	##a	O
38	,	O
38	ca	O
38	)	O
38	.	O
38	[SEP]	O
39	[CLS]	O
39	we	O
39	also	O
39	know	O
39	that	O
39	medium	O
39	energy	O
39	co	O
39	##lli	O
39	##mat	O
39	##ors	O
39	have	O
39	about	O
39	10	O
39	mm	O
39	resolution	O
39	as	O
39	compared	O
39	to	O
39	0	O
39	.	O
39	1	O
39	mm	O
39	range	O
39	of	O
39	alpha	O
39	particles	O
39	.	O
39	[SEP]	O
40	[CLS]	O
40	no	O
40	patients	O
40	withdrew	O
40	due	O
40	to	O
40	lack	O
40	of	O
40	efficacy	O
40	.	O
40	[SEP]	O
41	[CLS]	O
41	all	O
41	other	O
41	re	O
41	##age	O
41	##nts	O
41	were	O
41	of	O
41	analytical	O
41	grade	O
41	and	O
41	obtained	O
41	from	O
41	standard	O
41	commercial	O
41	suppliers	O
41	.	O
41	[SEP]	O
42	[CLS]	O
42	mean	O
42	annual	O
42	##ized	O
42	bleeding	O
42	rate	O
42	(	O
42	a	O
42	##b	O
42	##r	O
42	)	O
42	was	O
42	0	O
42	.	O
42	04	O
42	##3	O
42	/	O
42	patient	O
42	-	O
42	year	O
42	.	O
42	[SEP]	O
43	[CLS]	O
43	figure	O
43	7	O
43	shows	O
43	the	O
43	plasma	O
43	ram	O
43	##ip	O
43	##ril	O
43	and	O
43	ram	O
43	##ip	O
43	##ril	O
43	##at	O
43	following	O
43	an	O
43	oral	O
43	dose	O
43	of	O
43	2	O
43	.	O
43	5	O
43	mg	O
43	ram	O
43	##ip	O
43	##ril	O
43	in	O
43	the	O
43	same	O
43	subject	O
43	.	O
43	[SEP]	O
44	[CLS]	O
44	seven	O
44	parameters	O
44	are	O
44	required	O
44	to	O
44	model	O
44	the	O
44	i	O
44	##v	O
44	ram	O
44	##ip	O
44	##ril	O
44	experiments	O
44	(	O
44	see	O
44	methods	O
44	)	O
44	:	O
44	c	B-PK
44	##lint	I-PK
44	_	I-PK
44	l	I-PK
44	,	O
44	c	B-PK
44	##lint	I-PK
44	_	I-PK
44	k	I-PK
44	and	O
44	f	B-PK
44	##rl	I-PK
44	describe	O
44	the	O
44	liver	O
44	and	O
44	kidney	O
44	metabolism	O
44	of	O
44	ram	O
44	##ip	O
44	##ril	O
44	and	O
44	its	O
44	conversion	O
44	to	O
44	ram	O
44	##ip	O
44	##ril	O
44	##at	O
44	;	O
44	ps	B-PK
44	##l	I-PK
44	and	O
44	ps	B-PK
44	##k	I-PK
44	describe	O
44	the	O
44	rate	O
44	that	O
44	this	O
44	ram	O
44	##ip	O
44	##ril	O
44	##at	O
44	leaves	O
44	the	O
44	liver	O
44	and	O
44	kidney	O
44	and	O
44	enters	O
44	the	O
44	systemic	O
44	circulation	O
44	;	O
44	ps	B-PK
44	##t	I-PK
44	describes	O
44	the	O
44	rate	O
44	that	O
44	ram	O
44	##ip	O
44	##ril	O
44	enters	O
44	the	O
44	in	O
44	##tra	O
44	##cellular	O
44	water	O
44	of	O
44	the	O
44	peripheral	O
44	tissues	O
44	and	O
44	f	B-PK
44	##u	I-PK
44	_	I-PK
44	cell	I-PK
44	describes	O
44	the	O
44	in	B-PK
44	##tra	I-PK
44	##cellular	I-PK
44	fraction	I-PK
44	un	I-PK
44	##bound	I-PK
44	which	O
44	determines	O
44	the	O
44	ram	O
44	##ip	O
44	##ril	O
44	equilibrium	O
44	volume	B-PK
44	of	I-PK
44	distribution	I-PK
44	.	O
44	[SEP]	O
45	[CLS]	O
45	five	O
45	additional	O
45	parameters	O
45	(	O
45	ad	B-PK
45	,	O
45	a	B-PK
45	,	O
45	t	B-PK
45	,	O
45	a	B-PK
45	##r	I-PK
45	,	O
45	as	B-PK
45	##low	I-PK
45	)	O
45	are	O
45	required	O
45	to	O
45	model	O
45	the	O
45	oral	O
45	ram	O
45	##ip	O
45	##ril	O
45	in	O
45	##test	O
45	##inal	O
45	absorption	O
45	.	O
45	[SEP]	O
46	[CLS]	O
46	none	O
46	of	O
46	the	O
46	reduction	O
46	##s	O
46	in	O
46	im	O
46	##mu	O
46	##no	O
46	##g	O
46	##lo	O
46	##bul	O
46	##in	O
46	is	O
46	##otype	O
46	##s	O
46	were	O
46	considered	O
46	to	O
46	be	O
46	an	O
46	a	O
46	##e	O
46	by	O
46	the	O
46	principal	O
46	investigators	O
46	.	O
46	[SEP]	O
47	[CLS]	O
47	the	O
47	rest	O
47	of	O
47	the	O
47	plasma	O
47	samples	O
47	were	O
47	stored	O
47	at	O
47	−	O
47	##20	O
47	##°	O
47	##f	O
47	until	O
47	ready	O
47	for	O
47	insulin	O
47	measurements	O
47	and	O
47	[	O
47	3	O
47	-	O
47	3	O
47	##h	O
47	]	O
47	glucose	O
47	trace	O
47	##r	O
47	ass	O
47	##ay	O
47	in	O
47	the	O
47	case	O
47	of	O
47	the	O
47	h	O
47	##yper	O
47	##ins	O
47	##ulin	O
47	##em	O
47	##ic	O
47	-	O
47	e	O
47	##ug	O
47	##ly	O
47	##ce	O
47	##mic	O
47	c	O
47	##lamp	O
47	(	O
47	e	O
47	##g	O
47	##c	O
47	)	O
47	.	O
47	[SEP]	O
48	[CLS]	O
48	p	O
48	##d	O
48	markers	O
48	were	O
48	measured	O
48	by	O
48	valid	O
48	##ated	O
48	methods	O
48	.	O
48	[SEP]	O
49	[CLS]	O
49	the	O
49	activated	O
49	factor	O
49	x	O
49	then	O
